fz,contract_regnum,contract_name,simple_product,eis_url,sign_date,sign_year,price,currency,region_name,foundation,customer_full_name,customer_inn,supplier_full_name,supplier_inn,no_of_products,product_name,product_sum_total_rur,product_code
44,2231205258317000380,Поставка реактивов для исследований CDT- маркера,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000380,2017-07-13,2017,446900,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"БИТЕСТ, ООО",5047197344,4,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",30200,20.59.52.199
44,2231205258317000381,Поставка реактивов для исследований CDT- маркера,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000381,2017-07-13,2017,499800,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"БИТЕСТ, ООО",5047197344,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",499800,20.59.52.199
44,2380510081417000071,Поставка реагента диагностического - иммунохроматографического теста.,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2380510081417000071,2017-07-12,2017,194250,RUB,Иркутская область,"Закупка у единственного поставщика (подрядчика, исполнителя)","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""БРАТСКИЙ ОБЛАСТНОЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",3805100814,"БИТЕСТ, ООО",5047197344,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
223,81831040854170000220000,Расходные материалы к анализатору для химико-токсикологических исследований,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=81831040854170000220000,2017-07-12,2017,478500,RUB,Удмуртская республика,Закупка у единственного поставщика/подрядчика/исполнителя,"Бюджетное учреждение здравоохранения Удмуртской Республики ""Республиканский наркологический диспансер Министерства здравоохранения Удмуртской Республики""",1831040854,"ИМПУЛЬСМЕД, ООО",7717744060,4,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",,20.59.52.199
44,2890502694817000033,Поставка реагентов диагностических,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2890502694817000033,2017-07-10,2017,155300,RUB,Ямало-Ненецкий автономный округ,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА ""НОЯБРЬСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""",8905026948,"БИТЕСТ, ООО",5047197344,2,Препараты диагностические (реагенты) микробного и вирусного происхождения; наборы диагностические,122000,21.10.60.196
223,83109001953170000020000,Поставка реагентов к анализатору  IK 200609,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=83109001953170000020000,2017-07-10,2017,212040,RUB,Белгородская область,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","Областное государственное бюджетное учреждение здравоохранения ""Ивнянская центральная районная больница""",3109001953,"БИТЕСТ, ООО",5047197344,5,Препараты диагностические,,21.20.23.111
44,2482500508517000307,Аукцион № 19-П/2017 на поставку реагентов диагностических,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2482500508517000307,2017-07-06,2017,1114065.8,RUB,Липецкая область,Электронный аукцион,УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ ЛИПЕЦКОЙ ОБЛАСТИ,4825005085,"БИТЕСТ, ООО",5047197344,8,Препараты диагностические,141440,21.20.23.111
44,2231205258317000341,Поставка реагентов диагностических для выявления наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000341,2017-07-05,2017,499500,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"БИТЕСТ, ООО",5047197344,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",499500,20.59.52.199
44,2591107327417000076,Поставка реагентов диагностических к анализатору IK 200609 для химико-токсикологических исследований.,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2591107327417000076,2017-07-05,2017,266400,RUB,Пермский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ПЕРМСКОГО КРАЯ ""КРАЕВАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА № 10""",5911073274,"БИТЕСТ, ООО",5047197344,6,Препараты диагностические (реагенты) микробного и вирусного происхождения; наборы диагностические,33300,21.10.60.196
44,2231205258317000340,Поставка реагентов диагностических для выявления наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000340,2017-07-05,2017,499500,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"БИТЕСТ, ООО",5047197344,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",499500,20.59.52.199
44,2231205258317000347,Поставка реагентов диагностических для выявления наркотических веществ,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contract/contractCard/common-info.html?reestrNumber=2231205258317000347,2017-07-05,2017,499500,RUB,Краснодарский край,Электронный аукцион,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ",2312052583,"БИТЕСТ, ООО",5047197344,1,"Реагенты сложные диагностические или лабораторные прочие, не включенные в другие группировки",499500,20.59.52.199
223,85407136445170000500000,Поставка расходных материалов для анализатора SEBIAMinicap,Реагенты и экспресс-тесты,https://zakupki.gov.ru/epz/contractfz223/search/results.html?searchString=85407136445170000500000,2017-07-05,2017,677500,RUB,Новосибирская область,"Иной способ закупки, предусмотренный правовым актом заказчика, указанным в части 1 статьи 2 Федерального закона","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБИРСКИЙ ОБЛАСТНОЙ КЛИНИЧЕСКИЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР""",5407136445,"БИТЕСТ, ООО",5047197344,1,Реактивы химические общелабораторного назначения,,20.59.52.194
